seed,latent_dim,fbank_size,ckpt_path,wandb_run_url,query_sim_only,query
1,8,8,results/frozen_sirl_ts/frozen_sirl_ts_1786634514.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/rv5f2cju,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 5, 1: 48, 2: 947}, 'n_both_nonempty': 947, 'n_ttest_run': 947, 'n_significant': {0.05: 873, 0.01: 787, 0.001: 748}, 'frac_significant': {0.05: 0.9218585005279831, 0.01: 0.8310454065469906, 0.001: 0.7898627243928195}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 5, 1: 110, 2: 885}, 'n_both_nonempty': 885, 'n_ttest_run': 885, 'n_significant': {0.05: 412, 0.01: 275, 0.001: 142}, 'frac_significant': {0.05: 0.4655367231638418, 0.01: 0.3107344632768362, 0.001: 0.16045197740112993}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 5, 1: 48, 2: 947}, 'n_both_nonempty': 947, 'n_ttest_run': 947, 'n_significant': {0.05: 873, 0.01: 787, 0.001: 748}, 'frac_significant': {0.05: 0.9218585005279831, 0.01: 0.8310454065469906, 0.001: 0.7898627243928195}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 5, 1: 110, 2: 885}, 'n_both_nonempty': 885, 'n_ttest_run': 885, 'n_significant': {0.05: 412, 0.01: 275, 0.001: 142}, 'frac_significant': {0.05: 0.4655367231638418, 0.01: 0.3107344632768362, 0.001: 0.16045197740112993}}}}"
2,8,8,results/frozen_sirl_ts/frozen_sirl_ts_1786634526.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/p6ixrfhz,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 17, 1: 136, 2: 847}, 'n_both_nonempty': 847, 'n_ttest_run': 847, 'n_significant': {0.05: 533, 0.01: 502, 0.001: 435}, 'frac_significant': {0.05: 0.6292798110979929, 0.01: 0.5926800472255017, 0.001: 0.51357733175915}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 10, 2: 987}, 'n_both_nonempty': 987, 'n_ttest_run': 314, 'n_significant': {0.05: 267, 0.01: 234, 0.001: 224}, 'frac_significant': {0.05: 0.8503184713375797, 0.01: 0.7452229299363057, 0.001: 0.7133757961783439}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 17, 1: 136, 2: 847}, 'n_both_nonempty': 847, 'n_ttest_run': 847, 'n_significant': {0.05: 533, 0.01: 502, 0.001: 435}, 'frac_significant': {0.05: 0.6292798110979929, 0.01: 0.5926800472255017, 0.001: 0.51357733175915}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 10, 2: 987}, 'n_both_nonempty': 987, 'n_ttest_run': 314, 'n_significant': {0.05: 267, 0.01: 234, 0.001: 224}, 'frac_significant': {0.05: 0.8503184713375797, 0.01: 0.7452229299363057, 0.001: 0.7133757961783439}}}}"
0,8,16,results/frozen_sirl_ts/frozen_sirl_ts_1786634539.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/6g6v5l10,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 5, 2: 994}, 'n_both_nonempty': 994, 'n_ttest_run': 983, 'n_significant': {0.05: 902, 0.01: 854, 0.001: 733}, 'frac_significant': {0.05: 0.9175991861648016, 0.01: 0.8687690742624619, 0.001: 0.745676500508647}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 6, 2: 994}, 'n_both_nonempty': 994, 'n_ttest_run': 934, 'n_significant': {0.05: 781, 0.01: 627, 0.001: 506}, 'frac_significant': {0.05: 0.8361884368308351, 0.01: 0.671306209850107, 0.001: 0.5417558886509636}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 5, 2: 994}, 'n_both_nonempty': 994, 'n_ttest_run': 983, 'n_significant': {0.05: 902, 0.01: 854, 0.001: 733}, 'frac_significant': {0.05: 0.9175991861648016, 0.01: 0.8687690742624619, 0.001: 0.745676500508647}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 6, 2: 994}, 'n_both_nonempty': 994, 'n_ttest_run': 934, 'n_significant': {0.05: 781, 0.01: 627, 0.001: 506}, 'frac_significant': {0.05: 0.8361884368308351, 0.01: 0.671306209850107, 0.001: 0.5417558886509636}}}}"
1,8,16,results/frozen_sirl_ts/frozen_sirl_ts_1786634552.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/6kbnm6b1,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 2, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 917, 'n_significant': {0.05: 807, 0.01: 709, 0.001: 644}, 'frac_significant': {0.05: 0.8800436205016358, 0.01: 0.7731733914940022, 0.001: 0.7022900763358778}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 874, 'n_significant': {0.05: 644, 0.01: 479, 0.001: 323}, 'frac_significant': {0.05: 0.7368421052631579, 0.01: 0.5480549199084668, 0.001: 0.3695652173913043}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 2, 2: 998}, 'n_both_nonempty': 998, 'n_ttest_run': 917, 'n_significant': {0.05: 807, 0.01: 709, 0.001: 644}, 'frac_significant': {0.05: 0.8800436205016358, 0.01: 0.7731733914940022, 0.001: 0.7022900763358778}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 874, 'n_significant': {0.05: 644, 0.01: 479, 0.001: 323}, 'frac_significant': {0.05: 0.7368421052631579, 0.01: 0.5480549199084668, 0.001: 0.3695652173913043}}}}"
2,8,16,results/frozen_sirl_ts/frozen_sirl_ts_1786634563.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/7v15ttlb,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 999, 'n_significant': {0.05: 822, 0.01: 731, 0.001: 557}, 'frac_significant': {0.05: 0.8228228228228228, 0.01: 0.7317317317317318, 0.001: 0.5575575575575575}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 922, 'n_significant': {0.05: 689, 0.01: 578, 0.001: 494}, 'frac_significant': {0.05: 0.7472885032537961, 0.01: 0.6268980477223427, 0.001: 0.5357917570498916}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 999, 'n_significant': {0.05: 822, 0.01: 731, 0.001: 557}, 'frac_significant': {0.05: 0.8228228228228228, 0.01: 0.7317317317317318, 0.001: 0.5575575575575575}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 922, 'n_significant': {0.05: 689, 0.01: 578, 0.001: 494}, 'frac_significant': {0.05: 0.7472885032537961, 0.01: 0.6268980477223427, 0.001: 0.5357917570498916}}}}"
0,8,32,results/frozen_sirl_ts/frozen_sirl_ts_1786634575.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/063brk4z,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 988, 'n_significant': {0.05: 937, 0.01: 897, 0.001: 775}, 'frac_significant': {0.05: 0.9483805668016194, 0.01: 0.9078947368421053, 0.001: 0.7844129554655871}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 990, 'n_significant': {0.05: 735, 0.01: 583, 0.001: 381}, 'frac_significant': {0.05: 0.7424242424242424, 0.01: 0.5888888888888889, 0.001: 0.38484848484848483}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 988, 'n_significant': {0.05: 937, 0.01: 897, 0.001: 775}, 'frac_significant': {0.05: 0.9483805668016194, 0.01: 0.9078947368421053, 0.001: 0.7844129554655871}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 990, 'n_significant': {0.05: 735, 0.01: 583, 0.001: 381}, 'frac_significant': {0.05: 0.7424242424242424, 0.01: 0.5888888888888889, 0.001: 0.38484848484848483}}}}"
1,8,32,results/frozen_sirl_ts/frozen_sirl_ts_1786634588.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/sjxqkrbg,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 967, 'n_significant': {0.05: 881, 0.01: 819, 0.001: 727}, 'frac_significant': {0.05: 0.9110651499482937, 0.01: 0.8469493278179938, 0.001: 0.7518097207859359}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 882, 'n_significant': {0.05: 677, 0.01: 554, 0.001: 377}, 'frac_significant': {0.05: 0.7675736961451247, 0.01: 0.6281179138321995, 0.001: 0.427437641723356}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 967, 'n_significant': {0.05: 881, 0.01: 819, 0.001: 727}, 'frac_significant': {0.05: 0.9110651499482937, 0.01: 0.8469493278179938, 0.001: 0.7518097207859359}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 882, 'n_significant': {0.05: 677, 0.01: 554, 0.001: 377}, 'frac_significant': {0.05: 0.7675736961451247, 0.01: 0.6281179138321995, 0.001: 0.427437641723356}}}}"
2,8,32,results/frozen_sirl_ts/frozen_sirl_ts_1786634601.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/8pk0ofnb,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 992, 'n_significant': {0.05: 770, 0.01: 601, 0.001: 410}, 'frac_significant': {0.05: 0.7762096774193549, 0.01: 0.6058467741935484, 0.001: 0.41330645161290325}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 904, 'n_significant': {0.05: 640, 0.01: 400, 0.001: 283}, 'frac_significant': {0.05: 0.7079646017699115, 0.01: 0.4424778761061947, 0.001: 0.31305309734513276}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 992, 'n_significant': {0.05: 770, 0.01: 601, 0.001: 410}, 'frac_significant': {0.05: 0.7762096774193549, 0.01: 0.6058467741935484, 0.001: 0.41330645161290325}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 904, 'n_significant': {0.05: 640, 0.01: 400, 0.001: 283}, 'frac_significant': {0.05: 0.7079646017699115, 0.01: 0.4424778761061947, 0.001: 0.31305309734513276}}}}"
0,8,64,results/frozen_sirl_ts/frozen_sirl_ts_1786634613.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/uvtt5p34,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 965, 'n_significant': {0.05: 935, 0.01: 913, 0.001: 857}, 'frac_significant': {0.05: 0.9689119170984456, 0.01: 0.9461139896373058, 0.001: 0.8880829015544042}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 971, 'n_significant': {0.05: 803, 0.01: 649, 0.001: 487}, 'frac_significant': {0.05: 0.8269824922760041, 0.01: 0.6683831101956745, 0.001: 0.5015447991761071}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 965, 'n_significant': {0.05: 935, 0.01: 913, 0.001: 857}, 'frac_significant': {0.05: 0.9689119170984456, 0.01: 0.9461139896373058, 0.001: 0.8880829015544042}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 971, 'n_significant': {0.05: 803, 0.01: 649, 0.001: 487}, 'frac_significant': {0.05: 0.8269824922760041, 0.01: 0.6683831101956745, 0.001: 0.5015447991761071}}}}"
1,8,64,results/frozen_sirl_ts/frozen_sirl_ts_1786634625.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/ynxn6l4c,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 930, 'n_significant': {0.05: 899, 0.01: 873, 0.001: 827}, 'frac_significant': {0.05: 0.9666666666666667, 0.01: 0.9387096774193548, 0.001: 0.889247311827957}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 866, 'n_significant': {0.05: 754, 0.01: 627, 0.001: 492}, 'frac_significant': {0.05: 0.8706697459584296, 0.01: 0.7240184757505773, 0.001: 0.5681293302540416}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 930, 'n_significant': {0.05: 899, 0.01: 873, 0.001: 827}, 'frac_significant': {0.05: 0.9666666666666667, 0.01: 0.9387096774193548, 0.001: 0.889247311827957}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 866, 'n_significant': {0.05: 754, 0.01: 627, 0.001: 492}, 'frac_significant': {0.05: 0.8706697459584296, 0.01: 0.7240184757505773, 0.001: 0.5681293302540416}}}}"
2,8,64,results/frozen_sirl_ts/frozen_sirl_ts_1786634638.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/fo40v67q,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 991, 'n_significant': {0.05: 851, 0.01: 731, 0.001: 556}, 'frac_significant': {0.05: 0.858728557013118, 0.01: 0.7376387487386479, 0.001: 0.5610494450050454}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 890, 'n_significant': {0.05: 565, 0.01: 448, 0.001: 329}, 'frac_significant': {0.05: 0.6348314606741573, 0.01: 0.503370786516854, 0.001: 0.36966292134831463}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 991, 'n_significant': {0.05: 851, 0.01: 731, 0.001: 556}, 'frac_significant': {0.05: 0.858728557013118, 0.01: 0.7376387487386479, 0.001: 0.5610494450050454}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 890, 'n_significant': {0.05: 565, 0.01: 448, 0.001: 329}, 'frac_significant': {0.05: 0.6348314606741573, 0.01: 0.503370786516854, 0.001: 0.36966292134831463}}}}"
0,8,128,results/frozen_sirl_ts/frozen_sirl_ts_1786634650.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/3d4u3qyk,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 877, 'n_significant': {0.05: 854, 0.01: 847, 0.001: 819}, 'frac_significant': {0.05: 0.9737742303306728, 0.01: 0.9657924743443558, 0.001: 0.9338654503990877}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 985, 'n_significant': {0.05: 869, 0.01: 685, 0.001: 607}, 'frac_significant': {0.05: 0.8822335025380711, 0.01: 0.6954314720812182, 0.001: 0.616243654822335}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 877, 'n_significant': {0.05: 854, 0.01: 847, 0.001: 819}, 'frac_significant': {0.05: 0.9737742303306728, 0.01: 0.9657924743443558, 0.001: 0.9338654503990877}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 985, 'n_significant': {0.05: 869, 0.01: 685, 0.001: 607}, 'frac_significant': {0.05: 0.8822335025380711, 0.01: 0.6954314720812182, 0.001: 0.616243654822335}}}}"
1,8,128,results/frozen_sirl_ts/frozen_sirl_ts_1786634663.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/6r4qms60,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 898, 'n_significant': {0.05: 831, 0.01: 763, 0.001: 665}, 'frac_significant': {0.05: 0.9253897550111359, 0.01: 0.8496659242761693, 0.001: 0.7405345211581291}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 911, 'n_significant': {0.05: 768, 0.01: 652, 0.001: 487}, 'frac_significant': {0.05: 0.8430296377607025, 0.01: 0.7156970362239298, 0.001: 0.5345773874862788}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 898, 'n_significant': {0.05: 831, 0.01: 763, 0.001: 665}, 'frac_significant': {0.05: 0.9253897550111359, 0.01: 0.8496659242761693, 0.001: 0.7405345211581291}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 911, 'n_significant': {0.05: 768, 0.01: 652, 0.001: 487}, 'frac_significant': {0.05: 0.8430296377607025, 0.01: 0.7156970362239298, 0.001: 0.5345773874862788}}}}"
2,8,128,results/frozen_sirl_ts/frozen_sirl_ts_1786634678.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/mqcn9s1j,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 994, 'n_significant': {0.05: 879, 0.01: 759, 0.001: 594}, 'frac_significant': {0.05: 0.8843058350100603, 0.01: 0.7635814889336016, 0.001: 0.5975855130784709}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 891, 'n_significant': {0.05: 655, 0.01: 487, 0.001: 395}, 'frac_significant': {0.05: 0.7351290684624018, 0.01: 0.5465768799102132, 0.001: 0.44332210998877664}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 994, 'n_significant': {0.05: 879, 0.01: 759, 0.001: 594}, 'frac_significant': {0.05: 0.8843058350100603, 0.01: 0.7635814889336016, 0.001: 0.5975855130784709}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 0, 1: 0, 2: 1000}, 'n_both_nonempty': 1000, 'n_ttest_run': 891, 'n_significant': {0.05: 655, 0.01: 487, 0.001: 395}, 'frac_significant': {0.05: 0.7351290684624018, 0.01: 0.5465768799102132, 0.001: 0.44332210998877664}}}}"
0,8,256,results/frozen_sirl_ts/frozen_sirl_ts_1786634692.pth,https://wandb.ai/m1randa-massachusetts-institute-of-technology/tversky-sirl/runs/b6rvian4,"{'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 944, 'n_significant': {0.05: 920, 0.01: 910, 0.001: 885}, 'frac_significant': {0.05: 0.9745762711864406, 0.01: 0.9639830508474576, 0.001: 0.9375}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 0, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 958, 'n_significant': {0.05: 751, 0.01: 594, 0.001: 441}, 'frac_significant': {0.05: 0.7839248434237995, 0.01: 0.6200417536534447, 0.001: 0.4603340292275574}}}","{'sim_only': {'laptop (computer_dist)': {'n_pairs': 1000, 'n_max_trajs': 56, 'n_min_trajs': 448, 'n_nonempty_hist': {0: 1, 1: 0, 2: 999}, 'n_both_nonempty': 999, 'n_ttest_run': 944, 'n_significant': {0.05: 920, 0.01: 910, 0.001: 885}, 'frac_significant': {0.05: 0.9745762711864406, 0.01: 0.9639830508474576, 0.001: 0.9375}}, 'upright (joint_up)': {'n_pairs': 1000, 'n_max_trajs': 560, 'n_min_trajs': 280, 'n_nonempty_hist': {0: 3, 1: 0, 2: 997}, 'n_both_nonempty': 997, 'n_ttest_run': 958, 'n_significant': {0.05: 751, 0.01: 594, 0.001: 441}, 'frac_significant': {0.05: 0.7839248434237995, 0.01: 0.6200417536534447, 0.001: 0.4603340292275574}}}}"
